https://www.google.com/maps/place/BEL+AMI/data=!4m5!3m4!1s0x47f4eb01ffb665a1:0xba00c396b12effcd!8m2!3d45.7686986!4d4.8302354,BEL AMI,"4,7",236,Restaurant,·  Repas sur place  ·  Livraison,"34 Rue Sergent Blandan, 69001 Lyon, France","QR9J+F3 Lyon, France",,+33 9 87 14 20 50,Fermé ⋅ Ouvre à 12 h 00 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipP2pKG-6xY-EbQY42MdWeHhCdEgF8q8sJ_GxiZ7=w408-h271-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:15.203Z,45.76868750000001,4.830187500000008,
https://www.google.com/maps/place/Terroir+%26+Nenuphar/data=!4m5!3m4!1s0x47f4eb128c4eea65:0x7c8b71d231a8c208!8m2!3d45.7743661!4d4.7948817,Terroir & Nenuphar,"4,8",108,Restaurant français,·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"11 Av. Sidoine Apollinaire, 69009 Lyon, France","QQFV+PX Lyon, France",terroir-et-nenuphar.eatbu.com,+33 4 69 67 17 10,,https://lh5.googleusercontent.com/p/AF1QipN3UR0h89oGoiMYNv5XXjUMjb53e2fq-SCX7qP_=w408-h544-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:18.994Z,45.77431249999999,4.794937499999989,Ouvert aux membres de la communauté LGBTQ et autres
https://www.google.com/maps/place/restaurant+LE+18/data=!4m5!3m4!1s0x47f4eb6582573fef:0xea01d02a0a73778!8m2!3d45.7773689!4d4.7992267,restaurant LE 18,"4,3",23,Restaurant,·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"18 Rue Berjon, 69009 Lyon, France","QQGX+WM Lyon, France",restaurantle18.business.site,+33 4 72 57 92 31,Fermé ⋅ Ouvre à 09 h 00 lun. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipNg-hJwoFVTdFSFuKlnyguIDyyvEppkUcb0lLto=w408-h544-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:22.308Z,45.77731250000001,4.799187500000002,
https://www.google.com/maps/place/Delicatessen/data=!4m5!3m4!1s0x47f4eaf91ad0b2d1:0x31dc2c2cd4fac259!8m2!3d45.7694843!4d4.8296372,Delicatessen,"4,6",1055,Restaurant,Viandes grillées à l'américaine accompagnées de plats comme les macaronis au fromage dans un grand espace orné de lanternes géantes.    ·  Repas sur place  ·  Service au volant  ·  Livraison sans contact,"6 Rue de Savy, 69001 Lyon, France","QR9H+QV Lyon, France",pigmalyon.com,+33 4 78 39 57 04,Fermé ⋅ Ouvre à 18 h 00 lun. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipMQwGP8NLbvqnQreXZj24UYskV-iFM6sBBMU_1M=w408-h544-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:25.776Z,45.76943750000002,4.82968750000002,Ouvert aux membres de la communauté LGBTQ et autres
https://www.google.com/maps/place/Mini+Cucina/data=!4m5!3m4!1s0x47f4eb716a17e3b7:0x8e987df1d166de97!8m2!3d45.7711233!4d4.8025553,Mini Cucina,"4,8",119,Restaurant italien,·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"78 Rue Saint-Pierre de Vaise, 69009 Lyon, France","QRC3+C2 Lyon, France",mini-cucina.com,+33 6 31 51 39 27,Fermé ⋅ Ouvre à 11 h 00 lun. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipPejiODPqXqaJnVRAyX8e-cvyuhO67pagd3Ez6t=w408-h306-k-no,false,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:29.744Z,45.77106250000001,4.802562500000008,
https://www.google.com/maps/place/La+Famille/data=!4m5!3m4!1s0x47f4eb1cfa85c4e1:0xfa9d9f392e134a33!8m2!3d45.7754986!4d4.8282282,La Famille,"4,6",267,Restaurant français,Plats traditionnels servis en terrasse ou dans un cadre boisé et cosy avec des photos anciennes sur les murs.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"18 Rue Duviard, 69004 Lyon, France","QRGH+57 Lyon, France",restaurant-lafamille.com,+33 4 72 98 83 90,Fermé ⋅ Ouvre à 12 h 00 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipPaHRFJXorzoIn7eQYOOVrL-CgTpBbxFu1Etcd2=w426-h240-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:33.777Z,45.775437499999995,4.828187500000027,
https://www.google.com/maps/place/L'Ap%C3%A9rient/data=!4m5!3m4!1s0x47f4eb7b10e53ae1:0x9d75c01892901682!8m2!3d45.7734122!4d4.7954202,L'Apérient,"4,3",106,Restaurant français,·  Repas sur place  ·  Livraison,"21 Av. Sidoine Apollinaire, 69009 Lyon, France","QQFW+95 Lyon, France",,+33 4 72 53 04 37,Fermé ⋅ Ouvre à 07 h 00 lun. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipNosB8JGoMl1tjgpkOTZiShWFiyFvHT7c6uPfwM=w408-h306-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:37.878Z,45.773437500000014,4.795437499999977,
https://www.google.com/maps/place/Bouchon+Les+Lyonnais/data=!4m5!3m4!1s0x47f4ebaa54cf2c6f:0xb18db5663b3a3044!8m2!3d45.761862!4d4.8262132,Bouchon Les Lyonnais,"4,4",2196,Restaurant,Des spécialités lyonnaises servies dans un cadre chaleureux aux murs oranges ornés de photos en noir et blanc.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"19 Rue de la Bombarde, 69005 Lyon, France","QR6G+PF Lyon, France",restaurant-lyonnais.com,+33 4 78 37 64 82,Fermé ⋅ Ouvre à 10 h 00 mar. Fermé ⋅ Ouvre à 10 h 00 mar.,https://lh5.googleusercontent.com/p/AF1QipMq-0UsNQiILv-rPi-eplD_Khz9ILT1fIr8Pjkn=w408-h272-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:41.971Z,45.76181249999998,4.826187500000017,
https://www.google.com/maps/place/L'Interlude+Lyon/data=!4m5!3m4!1s0x47f4eaffb71ec77b:0x245e5e60c7c98c89!8m2!3d45.765861!4d4.831454,L'Interlude Lyon,"4,6",119,Restaurant,"Burgers, omelettes ou tartares de bœuf dans un restaurant-bar animé avec terrasse et expositions.    ·  Repas sur place  ·  Livraison","8 Rue de la Platière, 69001 Lyon, France","QR8J+8H Lyon, France",,+33 4 78 28 35 96,Fermé ⋅ Ouvre à 09 h 00 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipPmtkH-wujIaIK3Qk-MqNmv23-gr5YDQOorwLZN=w423-h240-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:45.830Z,45.765812499999996,4.831437500000007,
https://www.google.com/maps/place/Le+Moment/data=!4m5!3m4!1s0x47f4eb6b8907b683:0x60ae56e1e408fb4e!8m2!3d45.779458!4d4.807089,Le Moment,"4,4",451,Restaurant français,Cuisine française raffinée dans une salle conviviale dotée d'une véranda lumineuse et d'une vaste terrasse.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"33 Rue de St Cyr, 69009 Lyon, France","QRH4+QR Lyon, France",restaurantlemoment.fr,+33 4 78 83 23 71,,https://lh5.googleusercontent.com/p/AF1QipM95iZhj9UmFeEud2cN22kSeFHlLwOk1mi2lNtS=w408-h306-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:49.605Z,45.779437500000014,4.807062500000015,
"https://www.google.com/maps/place/Restaurant+%22Un,+Deux,+Trois%22+(1+2+3)/data=!4m5!3m4!1s0x47f4ebaae8d51ffb:0x5e35334abfca9309!8m2!3d45.7625517!4d4.8274484","Restaurant ""Un, Deux, Trois"" (1 2 3)","4,4",586,Restaurant français,·  Repas sur place  ·  Livraison,"1 Pl. Neuve Saint-Jean, 69005 Lyon, France","QR7G+2X Lyon, France",,+33 4 26 00 94 13,Fermé ⋅ Ouvre à 19 h 00 Fermé,https://lh5.googleusercontent.com/p/AF1QipO_y_llsQSFBJt1bQspYWePofgFUu3ipwjaevfl=w426-h240-k-no,false,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:42:56.184Z,45.76256249999999,4.827437500000016,
https://www.google.com/maps/place/Restaurant+OPALINE/data=!4m5!3m4!1s0x47f4eae1c27328f5:0x3d7368474fa0ed25!8m2!3d45.7793925!4d4.8330663,Restaurant OPALINE,"4,7",306,Restaurant,·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"8 Rue Pailleron, 69004 Lyon, France","QRHM+Q6 Lyon, France",restopaline.fr,+33 4 78 28 80 86,Fermé ⋅ Ouvre à 12 h 00 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipPhcd5-QSRclRBiqWC2IDstrVEuLweXt0UqGT3D=w426-h240-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:00.263Z,45.779437500000014,4.833062499999997,
https://www.google.com/maps/place/La+Divina/data=!4m5!3m4!1s0x47f4eb742455e1dd:0xe07e32b470d28e55!8m2!3d45.7682274!4d4.8039075,La Divina,"4,1",265,Pizzeria,Des pizzas et autres spécialités italiennes dans un cadre coloré et cosy aux murs oranges et fauteuils bleus.    ·  Repas sur place  ·  Commandes à emporter,"21 Rue de la Fraternelle, 69009 Lyon, France","QR93+7H Lyon, France",ladivinarestaurantpizzeria.com,+33 4 37 64 66 79,Fermé ⋅ Ouvre à 11 h 30 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipM-HyWk9mK1ATn2vDIFX6ZiKTl84GXL2miPq438=w426-h240-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:04.155Z,45.768187500000025,4.8039375000000035,
https://www.google.com/maps/place/L'Assiette+du+Vin/data=!4m5!3m4!1s0x47f4eb1ce8183a09:0x5220eaaeb0123c91!8m2!3d45.774885!4d4.828064,L'Assiette du Vin,"4,4",268,Restaurant français,Terroir revisité et menu aux accents du Sud dans un cadre chaleureux avec arcades en pierres et murs orange.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"8 Rue Duviard, 69004 Lyon, France","QRFH+X6 Lyon, France",lassietteduvin.com,+33 4 78 39 07 50,Fermé ⋅ Ouvre à 12 h 00 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipPFptSfZwRdfOzxjzDoLbgBjUlRyN_JlZUbBY29=w408-h272-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:07.694Z,45.77493750000001,4.8280625000000015,
https://www.google.com/maps/place/RESTAURANT+LE+VIEUX+LYON/data=!4m5!3m4!1s0x47f4ebaae60af80d:0x41316050870114b4!8m2!3d45.7623386!4d4.8274787,RESTAURANT LE VIEUX LYON,"4,4",1286,Restaurant français,Restaurant ancien et cosy avec terrasse proposant un menu régional et des vins locaux.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"44 Rue Saint-Jean, 69005 Lyon, France","QR6G+WX Lyon, France",bouchonlevieuxlyon.fr,+33 9 74 56 76 28,Ouvert ⋅ Ferme à 22 h 00 Ouvert,https://lh5.googleusercontent.com/p/AF1QipNyNNUqNpmdkrHgSdmuK7RP63s8ILGMS6OmP4Tz=w408-h381-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:11.186Z,45.76231249999999,4.827437500000016,
https://www.google.com/maps/place/Le+Bouchon+des+Filles/data=!4m5!3m4!1s0x47f4eb01f439fe73:0xc28debbb730b4077!8m2!3d45.7686729!4d4.8293599,Le Bouchon des Filles,"4,5",980,Restaurant,Ce restaurant sert une cuisine traditionnelle dans un cadre rustique aux poutres et pierres apparentes.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"20 Rue Sergent Blandan, 69001 Lyon, France","QR9H+FP Lyon, France",lebouchondesfilles.fr,+33 4 78 30 40 44,Fermé ⋅ Ouvre à 19 h 00 Fermé,https://lh5.googleusercontent.com/p/AF1QipPhjyKstyjdWvtIKY57OU6xKtobUI9CZH6frIkK=w408-h611-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:15.269Z,45.76868750000001,4.8293125,
https://www.google.com/maps/place/Garri/data=!4m5!3m4!1s0x47f4eb710a716ddb:0x4c3b595088d72f24!8m2!3d45.7744287!4d4.8258957,Garri,"4,4",124,Restaurant,·  Repas sur place  ·  Livraison,"8 Pl. Tabareau, 69004 Lyon, France","QRFG+Q9 Lyon, France",garri.fr,+33 4 78 72 08 51,Fermé ⋅ Ouvre à 12 h 00 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipPB9v8F6w3_Bwfr7QU70E9R7OTMj0pehhMm8xJn=w408-h306-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:18.731Z,45.77443750000002,4.825937500000023,
https://www.google.com/maps/place/Restaurant+Le+Petit+Persan/data=!4m5!3m4!1s0x47f4eaff0acf49c3:0x68e72119837b9f7!8m2!3d45.7651869!4d4.8325935,Restaurant Le Petit Persan,"4,6",236,Restaurant,"Spécialités persanes délicatement épicées dans un cadre chaleureux, entre pierres apparentes et murs jaunes.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison","8 Rue Longue, 69001 Lyon, France","QR8M+32 Lyon, France",lepetitpersan.fr,+33 4 78 28 26 50,Fermé ⋅ Ouvre à 19 h 00 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipMbaFIbSJ_tjqY2-8uwILlCYDDSlmTwljfdUvFx=w493-h240-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:22.706Z,45.76518749999998,4.832562500000009,
https://www.google.com/maps/place/O/data=!4m5!3m4!1s0x47f4eb73d7a1abc3:0x7f58e8693357b5e0!8m2!3d45.7718203!4d4.804076,O,"4,1",245,Restaurant français,Ce restaurant-bar au cadre moderne et boisé avec vaste terrasse en teck arborée sert des plats traditionnels.    ·  Repas sur place  ·  Livraison,"56 Rue Saint-Pierre de Vaise, 69009 Lyon, France","QRC3+PJ Lyon, France",,,,https://lh5.googleusercontent.com/p/AF1QipNnXWUlKZWwZaUo7MQqu68q_QMTr1TAI1dBWccS=w408-h306-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:26.544Z,45.771812499999996,4.804062500000001,
https://www.google.com/maps/place/Le+Pailleron/data=!4m5!3m4!1s0x47f4eae1c1a663bf:0x7701e9eaf83a76e1!8m2!3d45.7795562!4d4.8332328,Le Pailleron,"4,2",634,Restaurant,Ce restaurant propose des spécialités lyonnaises et périgourdines dans un décor rustique avec mezzanine.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"9 Rue Pailleron, 69004 Lyon, France","QRHM+R7 Lyon, France",lepailleron.net,+33 4 78 39 65 65,Fermé ⋅ Ouvre à 19 h 00 Fermé,https://lh5.googleusercontent.com/p/AF1QipP_GkLIN5Bd4iFrXF35C8CZhAjUD7Omp-l0iTuK=w426-h240-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:30.092Z,45.77956250000001,4.833187500000022,S'identifie comme étant détenue par des femmes
https://www.google.com/maps/place/Chez+Chabert/data=!4m5!3m4!1s0x47f4ebaabaa372af:0xe2bf9bde6da9a3eb!8m2!3d45.7631881!4d4.8288301,Chez Chabert,"4,4",1041,Restaurant français,Plats français et spécialités lyonnaises sont servis sous le plafond voûté de ce bouchon à l'ambiance tamisée.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"13 / 14 Quai Romain Rolland, 69005 Lyon, France","QR7H+7G Lyon, France",chezchabert.com,+33 4 78 42 99 65,Fermé ⋅ Ouvre à 19 h 00 lun. Fermé ⋅ Ouvre à 19 h 00 lun.,https://lh5.googleusercontent.com/p/AF1QipOo_Z1HojqjQS9ASjj5nlnY2xGiZkKu7Cwro-xt=w408-h240-k-no-pi-0-ya223.05663-ro-0-fo100,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:33.860Z,45.7631875,4.828812500000012,
https://www.google.com/maps/place/Restaurant+Le+Pique+Assiette/data=!4m5!3m4!1s0x47f4ebaab16f87f3:0x3fa0acfa567953fd!8m2!3d45.7633296!4d4.8284824,Restaurant Le Pique Assiette,"4,0",789,Restaurant,"Spécialités régionales, comme la saucisse et la fondue, servies dans une salle avec lambris aux murs ou sur la terrasse côté rue.    ·  Repas sur place  ·  Livraison","4 Rue de la Baleine, 69005 Lyon, France","QR7H+89 Lyon, France",lepiqueassiette.com,+33 4 78 37 38 78,Fermé ⋅ Ouvre à 19 h 00 Fermé,https://lh5.googleusercontent.com/p/AF1QipMA2DUssqsq3eaeFkQS6qO8X4R5QbabtGhTElIM=w408-h306-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:37.727Z,45.7633125,4.828437500000021,
https://www.google.com/maps/place/Le+Cabaretier/data=!4m5!3m4!1s0x47f4ebaa9c5f1f83:0x736f29b9a4fddd9!8m2!3d45.764052!4d4.827802,Le Cabaretier,"4,5",476,Restaurant français,"Cuisine lyonnaise à base de viande et menus fixes proposés dans un restaurant traditionnel cosy, décoré de bois et d'objets rétro.    ·  Repas sur place  ·  Commandes à emporter  ·  Livraison","6 Rue de la Fronde, 69005 Lyon, France","QR7H+J4 Lyon, France",eatbu.com,+33 4 78 42 38 11,Ouvert ⋅ Ferme à 23 h 30 Ouvert,https://lh5.googleusercontent.com/p/AF1QipPIElsb0WSB_WOtnVMW81BP4cbv_9_lFUxjQQsD=w408-h544-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:41.141Z,45.76406249999998,4.827812500000007,
https://www.google.com/maps/place/Arvine+restaurant/data=!4m5!3m4!1s0x47f4c1f22353b8bd:0x279148e3707b0bdf!8m2!3d45.7684681!4d4.8303514,Arvine restaurant,"4,9",163,Restaurant,·  Repas sur place  ·  Commandes à emporter  ·  Livraison,"6 Rue Hippolyte Flandrin, 69001 Lyon, France","QR9J+94 Lyon, France",arvine-restaurant.fr,+33 4 78 28 32 26,Fermé ⋅ Ouvre à 19 h 30 mar. Fermé aujourd'hui,https://lh5.googleusercontent.com/p/AF1QipOa8qCX9lHEB3CzNbWOxkVANtd235IUbBIo8__h=w408-h306-k-no,true,"https://www.google.com/maps/search/Restaurant/@45.7732165,4.8109861,15z/data=!3m1!4b1",2022-04-17T13:43:45.374Z,45.76843750000002,4.830312500000005,
